arxiv_id_clean,upvotes,log_upvotes,citation_count,log_citations,influential_citations,reference_count,subfield,release_month,release_year,age_months,max_hindex,last_author_hindex,author_max_appear,has_github,n_authors,n_trend_days,first_trend_date,title_n_words,title_has_colon,abstract_n_chars,num_comments,github_stars,primary_category,kw_llm,kw_agent,kw_diffusion,kw_reasoning,kw_benchmark,kw_survey,kw_efficient,kw_multimodal,kw_rl,kw_scaling,published_v1,gap_days_v1,gap_days_rawpub,v1_source,first_author_papercount_cur2026,last_author_papercount_cur2026,max_papercount_cur2026,first_author_papercount_cur2026_w99,last_author_papercount_cur2026_w99,max_papercount_cur2026_w99,prestige_resolved,anchor_date_used,cohort_day,cohort_size,Z1_logcompet,Z2_count,Z3_blockbuster,Z1p_othersub,ego_upvotes,subfield_kw,subfield_kw_source,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,tierB_resolved,first_author_prior_papers_true_w99,last_author_prior_papers_true_w99,max_prior_papers_true_w99,log1p_max_prior_papers_true,dow
2402.10524,23,3.1780538303479458,49.0,3.912023005428146,2.0,25.0,Benchmark/Eval,2024-02,2024,27.75952693823916,23.0,19.0,7,0,10.0,1,2024-02-19,11,1,908,6,0.0,,1,0,0,0,0,0,0,0,0,0,,,2.614710648148148,missing,83.0,55.0,83.0,82.0,55.0,83.0,True,2024-02-16,2024-02-19,12,5.739792912179234,11,0,5.739792912179234,23,Benchmark/Eval,ai_keywords,63.0,45.0,63.0,25.0,True,62.70000000000073,45.0,63.0,4.1588830833596715,Monday
2402.10555,35,3.58351893845611,11.0,2.4849066497880004,2.0,61.0,IR/RecSys,2024-02,2024,27.75952693823916,21.0,3.0,10,1,10.0,1,2024-02-19,8,1,1213,2,31.0,cs.IR,0,0,0,0,0,0,0,0,0,0,2024-02-16T10:36:38Z,2.5578935185185183,2.5578935185185183,arxiv_meta_enrichment,35.0,4.0,35.0,35.0,4.0,35.0,True,2024-02-16,2024-02-19,12,5.700443573390687,11,0,5.700443573390687,35,LLM-core,ai_keywords,28.0,0.0,28.0,8.0,True,28.0,0.0,28.0,3.367295829986474,Monday
2402.10644,81,4.406719247264253,10.0,2.3978952727983707,0.0,34.0,ML/Theory,2024-02,2024,27.75952693823916,8.0,8.0,8,1,6.0,1,2024-02-19,10,0,979,3,169.0,cs.LG,0,0,0,0,0,0,0,0,0,0,2024-02-16T12:44:15Z,2.4692708333333333,2.4692708333333333,arxiv_meta_enrichment,8.0,28.0,28.0,8.0,28.0,28.0,True,2024-02-16,2024-02-19,12,5.53338948872752,11,0,5.53338948872752,81,Benchmark/Eval,ai_keywords,0.0,9.0,9.0,5.0,True,0.0,9.0,9.0,2.302585092994046,Monday
2402.10790,42,3.7612001156935624,48.0,3.8918202981106265,0.0,39.0,RAG/Retrieval,2024-02,2024,27.75952693823916,22.0,22.0,9,0,6.0,1,2024-02-19,14,1,770,8,0.0,,1,0,0,0,0,0,0,0,0,0,,,2.3229050925925927,missing,35.0,89.0,89.0,35.0,89.0,89.0,True,2024-02-16,2024-02-19,12,5.676753802268282,11,0,5.676753802268282,42,RAG/Retrieval,ai_keywords,16.0,71.0,71.0,39.0,True,16.0,71.0,71.0,4.276666119016055,Monday
2402.10893,12,2.5649493574615367,19.0,2.995732273553991,1.0,44.0,Reasoning/RL,2024-02,2024,27.75952693823916,22.0,10.0,25,1,7.0,1,2024-02-19,7,1,1491,2,30.0,,0,0,0,0,0,0,0,0,1,0,,,2.215,missing,6.0,15.0,15.0,6.0,15.0,15.0,True,2024-02-16,2024-02-19,12,5.7745515455444085,11,0,5.7745515455444085,12,Reasoning/RL,ai_keywords,5.0,3.0,5.0,11.0,True,5.0,3.0,5.0,1.791759469228055,Monday
2402.10896,17,2.8903717578961645,7.0,2.0794415416798357,0.0,44.0,Vision,2024-02,2024,27.75952693823916,20.0,2.0,24,0,5.0,1,2024-02-19,10,1,1365,2,0.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2024-02-16T18:54:47Z,2.2119560185185185,2.2119560185185185,arxiv_meta_enrichment,25.0,3.0,25.0,25.0,3.0,25.0,True,2024-02-16,2024-02-19,12,5.75890177387728,11,0,5.703782474656201,17,Multimodal,ai_keywords,14.0,0.0,14.0,5.0,True,14.0,0.0,14.0,2.70805020110221,Monday
2402.10963,12,2.5649493574615367,108.0,4.6913478822291435,5.0,40.0,Reasoning/RL,2024-02,2024,27.8580814717477,14.0,1.0,5,0,7.0,1,2024-02-20,14,1,1821,1,0.0,,1,0,0,1,0,0,0,0,0,0,,,6.155219907407408,missing,18.0,1.0,18.0,18.0,1.0,18.0,True,2024-02-13,2024-02-20,14,5.8971538676367405,13,0,5.8971538676367405,12,Reasoning/RL,ai_keywords,9.0,0.0,9.0,5.0,True,9.0,0.0,9.0,2.302585092994046,Tuesday
2402.10986,83,4.430816798843313,57.0,4.060443010546419,2.0,55.0,NLP/LLM,2024-02,2024,27.75952693823916,22.0,21.0,6,0,4.0,1,2024-02-20,11,1,1026,5,0.0,cs.CL,0,0,0,0,0,0,0,1,0,0,2024-02-16T05:05:12Z,3.788055555555556,3.788055555555556,arxiv_meta_enrichment,21.0,88.0,88.0,21.0,88.0,88.0,True,2024-02-16,2024-02-20,14,5.680172609017068,13,0,5.332718793265369,83,Multimodal,ai_keywords,6.0,38.0,38.0,7.0,True,6.0,38.0,38.0,3.6635616461296463,Tuesday
2402.11131,42,3.7612001156935624,43.0,3.784189633918261,2.0,40.0,Efficiency/Systems,2024-02,2024,27.75952693823916,23.0,23.0,9,0,6.0,1,2024-02-20,8,1,1041,3,0.0,,1,0,0,0,0,0,0,0,0,0,,,3.0161689814814814,missing,12.0,50.0,50.0,12.0,50.0,50.0,True,2024-02-16,2024-02-20,14,5.811140992976701,13,0,5.811140992976701,42,Efficiency/Systems,ai_keywords,2.0,34.0,34.0,11.0,True,2.0,34.0,34.0,3.5553480614894135,Tuesday
2402.11248,22,3.1354942159291497,27.0,3.332204510175204,0.0,84.0,Vision,2024-02,2024,27.726675427069644,11.0,11.0,13,1,4.0,1,2024-02-20,7,1,1132,6,99.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2024-02-17T11:03:02Z,2.5395601851851852,2.5395601851851852,arxiv_meta_enrichment,16.0,37.0,37.0,16.0,37.0,37.0,True,2024-02-17,2024-02-20,14,5.869296913133774,13,0,5.723585101952381,22,Multimodal,ai_keywords,6.0,9.0,9.0,5.0,True,6.0,9.0,9.0,2.302585092994046,Tuesday
2402.11295,24,3.218875824868201,91.0,4.5217885770490405,16.0,45.0,NLP/LLM,2024-02,2024,27.726675427069644,45.0,10.0,57,1,8.0,1,2024-02-20,7,1,1044,13,205.0,cs.CL,0,0,0,0,0,0,0,0,0,0,2024-02-17T14:26:57Z,2.397951388888889,2.397951388888889,arxiv_meta_enrichment,17.0,47.0,47.0,17.0,47.0,47.0,True,2024-02-17,2024-02-20,14,5.863631175598097,13,0,5.332718793265369,24,Efficiency/Systems,ai_keywords,3.0,6.0,6.0,1.0,True,3.0,6.0,6.0,1.9459101490553132,Tuesday
2402.11450,23,3.1780538303479458,45.0,3.828641396489095,2.0,77.0,Robotics/Embodied,2024-02,2024,27.69382391590013,73.0,7.0,36,0,50.0,1,2024-02-20,12,0,1785,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,1.8219444444444444,missing,40.0,10.0,40.0,40.0,10.0,40.0,True,2024-02-18,2024-02-20,14,5.8664680569332965,13,0,5.8664680569332965,23,Robotics/Embodied,ai_keywords,25.0,2.0,25.0,7.0,True,25.0,2.0,25.0,3.258096538021482,Tuesday
2402.11550,19,2.995732273553991,41.0,3.737669618283368,1.0,34.0,Agents,2024-02,2024,27.69382391590013,42.0,32.0,53,1,9.0,1,2024-02-20,10,1,1348,1,13.0,,0,1,0,0,0,0,0,0,0,1,,,1.5091203703703704,missing,21.0,174.0,174.0,21.0,174.0,174.0,True,2024-02-18,2024-02-20,14,5.877735781779639,13,0,5.877735781779639,19,Agents,ai_keywords,9.0,36.0,36.0,9.0,True,9.0,36.0,36.0,3.6109179126442243,Tuesday
2402.11690,10,2.3978952727983707,76.0,4.343805421853684,8.0,0.0,Multimodal,2024-02,2024,27.69382391590013,15.0,15.0,44,0,9.0,1,2024-02-20,8,1,1584,1,0.0,,0,0,0,0,0,0,0,0,0,1,,,1.1814351851851852,missing,33.0,35.0,35.0,33.0,35.0,35.0,True,2024-02-18,2024-02-20,14,5.902633333401366,13,0,5.902633333401366,10,Multimodal,ai_keywords,14.0,14.0,14.0,3.0,True,14.0,14.0,14.0,2.70805020110221,Tuesday
2402.11929,11,2.4849066497880004,102.0,4.634728988229636,12.0,78.0,Vision/Image-Gen,2024-02,2024,27.660972404730614,30.0,4.0,9,1,6.0,1,2024-02-20,8,1,1917,1,209.0,,0,0,1,0,0,0,0,0,0,0,,,0.6546180555555555,missing,13.0,6.0,13.0,13.0,6.0,13.0,True,2024-02-19,2024-02-20,14,5.8998973535824915,13,0,5.872117789475416,11,Vision/Image-Gen,ai_keywords,5.0,2.0,5.0,2.0,True,5.0,2.0,5.0,1.791759469228055,Tuesday
2402.12219,17,2.8903717578961645,15.0,2.772588722239781,3.0,63.0,NLP/LLM,2024-02,2024,27.660972404730614,13.0,5.0,33,1,8.0,1,2024-02-20,2,0,1401,2,111.0,cs.CL,0,0,0,0,0,0,0,0,0,0,2024-02-19T15:21:58Z,0.3597453703703703,0.3597453703703703,arxiv_meta_enrichment,12.0,9.0,12.0,12.0,9.0,12.0,True,2024-02-19,2024-02-20,14,5.883322388488279,13,0,5.332718793265369,17,Reasoning/RL,ai_keywords,4.0,4.0,4.0,1.0,True,4.0,4.0,4.0,1.6094379124341003,Tuesday
2402.12225,9,2.302585092994046,9.0,2.302585092994046,3.0,91.0,Vision-Perception,2024-02,2024,27.660972404730614,16.0,9.0,45,0,12.0,1,2024-02-20,11,0,1886,1,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.3519791666666667,missing,2.0,19.0,19.0,2.0,19.0,19.0,True,2024-02-19,2024-02-20,14,5.905361848054571,13,0,5.905361848054571,9,Vision-Perception,ai_keywords,1.0,8.0,8.0,17.0,True,1.0,8.0,8.0,2.1972245773362196,Tuesday
2402.12226,45,3.828641396489095,254.0,5.541263545158426,19.0,57.0,NLP/LLM,2024-02,2024,27.660972404730614,67.0,67.0,96,1,16.0,1,2024-02-20,8,1,1260,8,882.0,cs.CL,1,0,0,0,0,0,0,1,0,0,2024-02-19T15:33:10Z,0.3519675925925926,0.3519675925925926,arxiv_meta_enrichment,10.0,252.0,252.0,10.0,252.0,252.0,True,2024-02-19,2024-02-20,14,5.802118375377063,13,0,5.332718793265369,45,Multimodal,ai_keywords,2.0,249.0,249.0,20.0,True,2.0,249.0,249.0,5.521460917862246,Tuesday
2402.12376,48,3.8918202981106265,89.0,4.499809670330265,8.0,45.0,Vision,2024-02,2024,27.660972404730614,20.0,14.0,52,1,7.0,1,2024-02-20,7,1,1245,5,434.0,cs.CV,0,0,1,0,0,0,0,0,0,0,2024-02-19T18:59:07Z,0.2089467592592592,0.2089467592592592,arxiv_meta_enrichment,15.0,40.0,40.0,15.0,40.0,40.0,True,2024-02-19,2024-02-20,14,5.793013608384144,13,0,5.723585101952381,48,Vision/Image-Gen,ai_keywords,3.0,3.0,3.0,3.0,True,3.0,3.0,3.0,1.3862943611198906,Tuesday
2402.12377,10,2.3978952727983707,57.0,4.060443010546419,2.0,69.0,Vision/Image-Gen,2024-02,2024,27.660972404730614,110.0,4.0,9,0,9.0,1,2024-02-20,11,1,1426,1,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.2085532407407407,missing,18.0,5.0,18.0,18.0,5.0,18.0,True,2024-02-19,2024-02-20,14,5.902633333401366,13,0,5.872117789475416,10,Vision/Image-Gen,ai_keywords,12.0,0.0,12.0,13.0,True,12.0,0.0,12.0,2.5649493574615367,Tuesday
2402.12479,19,2.995732273553991,40.0,3.713572066704308,5.0,87.0,ML/Theory,2024-02,2024,27.660972404730614,17.0,10.0,9,0,3.0,1,2024-02-22,11,0,493,1,0.0,cs.LG,0,0,0,0,0,0,0,0,0,0,2024-02-19T19:34:07Z,2.1846412037037037,2.1846412037037037,arxiv_meta_enrichment,28.0,19.0,28.0,28.0,19.0,28.0,True,2024-02-19,2024-02-22,13,5.780743515792329,12,0,5.780743515792329,19,Efficiency/Systems,ai_keywords,7.0,4.0,7.0,4.0,True,7.0,4.0,7.0,2.0794415416798357,Thursday
2402.12659,24,3.218875824868201,161.0,5.087596335232384,8.0,99.0,NLP/LLM,2024-02,2024,27.628120893561103,20.0,19.0,35,1,34.0,1,2024-02-21,10,1,1491,5,13.0,cs.CL,0,0,0,0,1,0,0,0,0,0,2024-02-20T02:16:16Z,0.9053703703703704,0.9053703703703704,arxiv_meta_enrichment,46.0,47.0,47.0,46.0,47.0,47.0,True,2024-02-20,2024-02-21,13,5.8664680569332965,12,0,5.62040086571715,24,Reasoning/RL,ai_keywords,7.0,14.0,14.0,8.0,True,7.0,14.0,14.0,2.70805020110221,Wednesday
2402.12712,18,2.9444389791664403,114.0,4.74493212836325,3.0,46.0,Vision/Image-Gen,2024-02,2024,27.628120893561103,16.0,9.0,15,0,9.0,1,2024-02-21,14,1,1073,4,0.0,,0,0,1,0,0,0,0,0,0,0,,,0.8153125,missing,8.0,15.0,15.0,8.0,15.0,15.0,True,2024-02-20,2024-02-21,13,5.883322388488279,12,0,5.814130531825066,18,Vision/Image-Gen,ai_keywords,1.0,2.0,2.0,1.0,True,1.0,2.0,2.0,1.0986122886681098,Wednesday
2402.12847,26,3.295836866004329,75.0,4.330733340286331,19.0,72.0,NLP/LLM,2024-02,2024,27.628120893561103,31.0,3.0,32,1,9.0,1,2024-02-21,7,0,1335,1,8.0,cs.CL,0,0,0,0,0,0,0,0,0,0,2024-02-20T09:20:32Z,0.6107407407407407,0.6107407407407407,arxiv_meta_enrichment,31.0,5.0,31.0,31.0,5.0,31.0,True,2024-02-20,2024-02-21,13,5.860786223465865,12,0,5.62040086571715,26,LLM-core,ai_keywords,30.0,2.0,30.0,8.0,True,30.0,2.0,30.0,3.4339872044851463,Wednesday
2402.12908,10,2.3978952727983707,18.0,2.9444389791664403,2.0,80.0,Vision/Image-Gen,2024-02,2024,27.628120893561103,17.0,17.0,36,1,11.0,1,2024-02-21,11,1,981,1,121.0,,0,0,1,0,0,0,0,0,0,0,,,0.5438425925925926,missing,9.0,23.0,23.0,9.0,23.0,23.0,True,2024-02-20,2024-02-21,13,5.905361848054571,12,0,5.814130531825066,10,Vision/Image-Gen,ai_keywords,0.0,3.0,3.0,2.0,True,0.0,3.0,3.0,1.3862943611198906,Wednesday
2402.13064,51,3.951243718581427,107.0,4.68213122712422,2.0,46.0,NLP/LLM,2024-02,2024,27.628120893561103,63.0,22.0,69,0,20.0,1,2024-02-21,11,1,1464,2,0.0,cs.CL,0,0,0,0,0,0,0,0,0,0,2024-02-20T15:00:35Z,0.3745949074074074,0.3745949074074074,arxiv_meta_enrichment,3.0,57.0,57.0,3.0,57.0,57.0,True,2024-02-20,2024-02-21,13,5.786897381366708,12,0,5.62040086571715,51,Reasoning/RL,ai_keywords,2.0,10.0,10.0,7.0,True,2.0,10.0,10.0,2.3978952727983707,Wednesday
2402.13144,100,4.61512051684126,46.0,3.8501476017100584,7.0,81.0,ML/Theory,2024-02,2024,27.628120893561103,4.0,4.0,44,0,10.0,1,2024-02-21,3,0,1008,10,0.0,cs.LG,0,0,1,0,0,0,0,0,0,0,2024-02-20T16:59:03Z,0.2923263888888889,0.2923263888888889,arxiv_meta_enrichment,3.0,6.0,6.0,3.0,6.0,6.0,True,2024-02-20,2024-02-21,13,5.6240175061873385,12,0,5.6240175061873385,100,Vision/Image-Gen,ai_keywords,0.0,3.0,3.0,3.0,True,0.0,3.0,3.0,1.3862943611198906,Wednesday
2402.13217,41,3.737669618283368,103.0,4.6443908991413725,11.0,144.0,Vision,2024-02,2024,27.628120893561103,44.0,9.0,29,1,19.0,1,2024-02-21,8,1,790,2,374.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2024-02-20T18:29:49Z,0.2292939814814814,0.2292939814814814,arxiv_meta_enrichment,44.0,15.0,44.0,44.0,15.0,44.0,True,2024-02-20,2024-02-21,13,5.817111159963204,12,0,5.75890177387728,41,Efficiency/Systems,ai_keywords,39.0,5.0,39.0,10.0,True,39.0,5.0,39.0,3.6888794541139363,Wednesday
2402.13220,14,2.70805020110221,47.0,3.871201010907891,5.0,82.0,Multimodal,2024-02,2024,27.628120893561103,24.0,18.0,23,1,4.0,1,2024-02-21,15,0,1401,3,6.0,,1,0,0,0,0,0,0,1,0,0,,,0.2281597222222222,missing,10.0,30.0,30.0,10.0,30.0,30.0,True,2024-02-20,2024-02-21,13,5.8944028342648505,12,0,5.846438775057725,14,Multimodal,ai_keywords,3.0,4.0,4.0,5.0,True,3.0,4.0,4.0,1.6094379124341003,Wednesday
2402.13232,17,2.8903717578961645,98.0,4.59511985013459,15.0,102.0,Multimodal,2024-02,2024,27.628120893561103,30.0,5.0,8,1,10.0,1,2024-02-21,9,0,1215,1,98.0,,0,0,0,0,0,0,0,1,0,0,,,0.2167129629629629,missing,25.0,10.0,25.0,25.0,10.0,25.0,True,2024-02-20,2024-02-21,13,5.886104031450156,12,0,5.846438775057725,17,Multimodal,ai_keywords,11.0,1.0,11.0,3.0,True,11.0,1.0,11.0,2.4849066497880004,Wednesday
2402.13249,15,2.772588722239781,89.0,4.499809670330265,10.0,41.0,Benchmark/Eval,2024-02,2024,27.628120893561103,16.0,4.0,16,1,14.0,1,2024-02-21,9,1,1154,4,33.0,,1,0,0,0,0,0,0,0,0,0,,,0.2091550925925926,missing,18.0,16.0,18.0,18.0,16.0,18.0,True,2024-02-20,2024-02-21,13,5.8916442118257715,12,0,5.814130531825066,15,Benchmark/Eval,ai_keywords,12.0,2.0,12.0,17.0,True,12.0,2.0,12.0,2.5649493574615367,Wednesday
2402.13250,27,3.332204510175204,99.0,4.605170185988092,5.0,79.0,Benchmark/Eval,2024-02,2024,27.628120893561103,29.0,29.0,3,1,6.0,1,2024-02-21,7,1,1321,5,208.0,,0,0,0,0,0,0,0,0,0,0,,,0.2090972222222222,missing,11.0,74.0,74.0,11.0,74.0,74.0,True,2024-02-20,2024-02-21,13,5.857933154483459,12,0,5.814130531825066,27,Benchmark/Eval,ai_keywords,4.0,45.0,45.0,10.0,True,4.0,45.0,45.0,3.828641396489095,Wednesday
2402.13251,14,2.70805020110221,61.0,4.127134385045092,7.0,68.0,Vision/Image-Gen,2024-02,2024,27.628120893561103,78.0,78.0,15,0,7.0,1,2024-02-21,7,1,1107,1,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.2090277777777777,missing,16.0,282.0,282.0,16.0,282.0,282.0,True,2024-02-20,2024-02-21,13,5.8944028342648505,12,0,5.814130531825066,14,Vision/Image-Gen,ai_keywords,7.0,238.0,238.0,29.0,True,7.0,238.0,238.0,5.476463551931511,Wednesday
2402.13252,19,2.995732273553991,14.0,2.70805020110221,1.0,27.0,Vision,2024-02,2024,27.628120893561103,3.0,3.0,20,1,3.0,1,2024-02-21,14,0,1172,1,36.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2024-02-20T18:59:02Z,0.2090046296296296,0.2090046296296296,arxiv_meta_enrichment,2.0,11.0,11.0,2.0,11.0,11.0,True,2024-02-20,2024-02-21,13,5.8805329864007,12,0,5.75890177387728,19,Vision/Image-Gen,ai_keywords,1.0,0.0,1.0,0.0,True,1.0,0.0,1.0,0.6931471805599453,Wednesday
2402.13349,31,3.4657359027997265,34.0,3.5553480614894135,4.0,25.0,Multimodal,2024-02,2024,27.628120893561103,31.0,4.0,6,1,24.0,1,2024-02-22,4,0,882,1,792.0,,0,0,0,0,0,0,0,0,0,0,,,1.1713541666666667,missing,7.0,5.0,7.0,7.0,5.0,7.0,True,2024-02-20,2024-02-22,13,5.7430031878094825,12,0,5.713732805509369,31,Multimodal,ai_keywords,2.0,0.0,2.0,11.0,True,2.0,0.0,2.0,1.0986122886681098,Thursday
2402.13573,10,2.3978952727983707,11.0,2.4849066497880004,0.0,17.0,Vision/Image-Gen,2024-02,2024,27.59526938239159,3.0,3.0,3,1,3.0,1,2024-02-22,9,1,727,1,49.0,,0,0,0,0,0,0,1,0,0,0,,,0.7010648148148149,missing,17.0,9.0,17.0,17.0,9.0,17.0,True,2024-02-21,2024-02-22,13,5.808142489980444,12,0,5.752572638825633,10,Vision/Image-Gen,ai_keywords,7.0,6.0,7.0,17.0,True,7.0,6.0,7.0,2.0794415416798357,Thursday
2402.13577,9,2.302585092994046,4.0,1.6094379124341005,1.0,59.0,Multimodal,2024-02,2024,27.59526938239159,15.0,11.0,22,0,8.0,1,2024-02-22,10,1,1318,1,0.0,,0,0,0,1,0,0,0,0,0,0,,,0.6968865740740741,missing,13.0,19.0,19.0,13.0,19.0,19.0,True,2024-02-21,2024-02-22,13,5.811140992976701,12,0,5.713732805509369,9,Multimodal,ai_keywords,1.0,4.0,4.0,1.0,True,1.0,4.0,4.0,1.6094379124341003,Thursday
2402.13598,22,3.1354942159291497,96.0,4.574710978503383,2.0,76.0,LLM-core,2024-02,2024,27.59526938239159,11.0,3.0,6,0,9.0,1,2024-02-22,7,1,1062,1,0.0,,1,0,0,0,0,0,1,0,0,0,,,0.6642708333333334,missing,4.0,7.0,7.0,4.0,7.0,7.0,True,2024-02-21,2024-02-22,13,5.771441123130016,12,0,5.703782474656201,22,LLM-core,ai_keywords,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,Thursday
2402.13616,49,3.912023005428146,3730.0,8.224431573221159,249.0,80.0,Vision,2024-02,2024,27.59526938239159,8.0,8.0,0,1,3.0,1,2024-02-22,11,1,1831,3,40.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2024-02-21T08:42:53Z,0.6368865740740741,0.6368865740740741,arxiv_meta_enrichment,11.0,15.0,15.0,11.0,15.0,15.0,True,2024-02-21,2024-02-22,13,5.683579767338681,12,0,5.58724865840025,49,Efficiency/Systems,ai_keywords,2.0,8.0,8.0,6.0,True,2.0,8.0,8.0,2.1972245773362196,Thursday
2402.13720,7,2.0794415416798357,27.0,3.332204510175204,5.0,61.0,Code/Math,2024-02,2024,27.59526938239159,45.0,35.0,57,1,10.0,1,2024-02-22,8,1,1331,1,117.0,,0,0,0,0,0,0,0,0,0,0,,,0.5198148148148148,missing,40.0,128.0,128.0,40.0,128.0,128.0,True,2024-02-21,2024-02-22,13,5.817111159963204,12,0,5.777652323222656,7,Code/Math,ai_keywords,17.0,28.0,28.0,3.0,True,17.0,28.0,28.0,3.367295829986474,Thursday
2402.13753,116,4.762173934797756,339.0,5.8289456176102075,21.0,26.0,NLP/LLM,2024-02,2024,27.59526938239159,38.0,12.0,50,1,8.0,1,2024-02-22,9,1,1378,20,287.0,cs.CL,1,0,0,0,0,0,0,0,0,0,2024-02-21T12:30:33Z,0.4787847222222222,0.4787847222222222,arxiv_meta_enrichment,13.0,13.0,13.0,13.0,13.0,13.0,True,2024-02-21,2024-02-22,13,5.424950017481403,12,0,5.424950017481403,116,LLM-core,ai_keywords,0.0,3.0,3.0,1.0,True,0.0,3.0,3.0,1.3862943611198906,Thursday
2402.13763,10,2.3978952727983707,21.0,3.091042453358316,3.0,38.0,Vision/Image-Gen,2024-02,2024,27.59526938239159,26.0,7.0,7,1,6.0,1,2024-02-22,9,0,1047,1,59.0,,0,0,1,0,0,0,0,0,0,0,,,0.4730555555555555,missing,8.0,17.0,17.0,8.0,17.0,17.0,True,2024-02-21,2024-02-22,13,5.808142489980444,12,0,5.752572638825633,10,Vision/Image-Gen,ai_keywords,2.0,7.0,7.0,2.0,True,2.0,7.0,7.0,2.0794415416798357,Thursday
2402.13929,27,3.332204510175204,258.0,5.556828061699537,45.0,79.0,Vision,2024-02,2024,27.59526938239159,19.0,6.0,11,0,3.0,1,2024-02-22,5,1,467,1,0.0,cs.CV,0,0,1,0,0,0,0,0,0,0,2024-02-21T16:51:05Z,0.2978587962962963,0.2978587962962963,arxiv_meta_enrichment,31.0,13.0,31.0,31.0,13.0,31.0,True,2024-02-21,2024-02-22,13,5.755742213586912,12,0,5.58724865840025,27,Vision/Image-Gen,ai_keywords,9.0,4.0,9.0,5.0,True,9.0,4.0,9.0,2.302585092994046,Thursday
2402.14017,8,2.1972245773362196,95.0,4.564348191467836,14.0,46.0,Vision/Image-Gen,2024-02,2024,27.59526938239159,61.0,61.0,9,0,6.0,1,2024-02-22,7,1,913,1,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.2110763888888888,missing,17.0,143.0,143.0,17.0,143.0,143.0,True,2024-02-21,2024-02-22,13,5.814130531825066,12,0,5.752572638825633,8,Vision/Image-Gen,ai_keywords,13.0,114.0,114.0,20.0,True,13.0,114.0,114.0,4.74493212836325,Thursday
2402.14020,13,2.6390573296152584,101.0,4.624972813284271,12.0,72.0,Code/Math,2024-02,2024,27.59526938239159,19.0,7.0,25,1,6.0,1,2024-02-22,8,0,817,2,71.0,,1,0,0,0,0,0,0,0,0,0,,,0.2088773148148148,missing,56.0,12.0,56.0,56.0,12.0,56.0,True,2024-02-21,2024-02-22,13,5.799092654460526,12,0,5.777652323222656,13,Code/Math,ai_keywords,2.0,4.0,4.0,5.0,True,2.0,4.0,4.0,1.6094379124341003,Thursday
2402.14034,13,2.6390573296152584,114.0,4.74493212836325,5.0,42.0,Agents,2024-02,2024,27.59526938239159,22.0,13.0,78,0,14.0,1,2024-02-23,7,1,1366,1,0.0,,0,1,0,0,0,0,0,0,0,0,,,1.8253703703703703,missing,24.0,55.0,55.0,24.0,55.0,55.0,True,2024-02-21,2024-02-23,18,5.707110264748875,17,0,5.707110264748875,13,Agents,ai_keywords,14.0,11.0,14.0,15.0,True,14.0,11.0,14.0,2.70805020110221,Friday
2402.14083,47,3.871201010907891,99.0,4.605170185988092,6.0,52.0,Robotics/Embodied,2024-02,2024,27.59526938239159,35.0,12.0,27,1,5.0,1,2024-02-23,10,1,1283,7,373.0,,0,0,0,0,0,0,0,0,0,0,,,1.1962037037037037,missing,22.0,15.0,22.0,22.0,15.0,22.0,True,2024-02-21,2024-02-23,18,5.58724865840025,17,0,5.541263545158426,47,Robotics/Embodied,ai_keywords,19.0,2.0,19.0,10.0,True,19.0,2.0,19.0,2.995732273553991,Friday
2402.14086,12,2.5649493574615367,16.0,2.833213344056216,0.0,60.0,Unknown,2024-02,2024,27.59526938239159,18.0,9.0,8,1,3.0,1,2024-02-23,14,1,1256,2,1.0,,0,0,0,0,0,0,0,0,0,0,,,1.194375,missing,25.0,13.0,25.0,25.0,13.0,25.0,True,2024-02-21,2024-02-23,18,5.71042701737487,17,0,5.71042701737487,12,Vision-Perception,title_summary,16.0,2.0,16.0,8.0,True,16.0,2.0,16.0,2.833213344056216,Friday
2402.14167,11,2.4849066497880004,33.0,3.5263605246161616,3.0,49.0,Vision/Image-Gen,2024-02,2024,27.59526938239159,46.0,24.0,12,1,8.0,1,2024-02-23,10,1,1440,1,107.0,,0,0,1,0,0,0,0,0,0,0,,,1.035486111111111,missing,22.0,124.0,124.0,22.0,124.0,124.0,True,2024-02-21,2024-02-23,18,5.713732805509369,17,0,5.605802066295998,11,Vision/Image-Gen,ai_keywords,18.0,33.0,33.0,12.0,True,18.0,33.0,33.0,3.5263605246161616,Friday
